no.fibres,mean.prob,median.prob,sd.prob,Q3,Q1,margin,ci.lower,ci.upper
2362,8.378543502594726e-5,6.482510900416786e-5,8.707469875354575e-5,1.5447313659022993e-4,5.841782862398595e-8,5.403393058492204e-6,7.838204196745505e-5,8.918882808443947e-5
2363,8.358974862225108e-5,6.460485008958302e-5,8.69325233674459e-5,1.5415512068561458e-4,5.7685968864965575e-8,5.394570409601799e-6,7.819517821264927e-5,8.898431903185288e-5
2364,8.33945225544021e-5,6.438530093234659e-5,8.679056007760893e-5,1.538377000657368e-4,5.6963152536173974e-8,5.385760922278312e-6,7.800876163212379e-5,8.878028347668042e-5
2365,8.319975579881211e-5,6.416645947134102e-5,8.664880856398922e-5,1.5352087388162611e-4,5.624926976613757e-8,5.376964576661413e-6,7.78227912221507e-5,8.857672037547352e-5
2366,8.300544733370495e-5,6.394762381457269e-5,8.650726850731136e-5,1.5320464128432243e-4,5.554421199044092e-8,5.368181352938568e-6,7.763726598076637e-5,8.837362868664352e-5
2367,8.28115961391159e-5,6.372262156993754e-5,8.636593958906823e-5,1.5288900142488288e-4,5.4847871936586205e-8,5.359411231344917e-6,7.745218490777098e-5,8.817100737046082e-5
2368,8.261820119688965e-5,6.349836796253933e-5,8.622482149151829e-5,1.5257395345438638e-4,5.41601436090169e-8,5.350654192163109e-6,7.726754700472654e-5,8.796885538905276e-5
2369,8.242526149068106e-5,6.327486075533371e-5,8.608391389768466e-5,1.5225949652394327e-4,5.348092227432089e-8,5.3419102157232416e-6,7.708335127495782e-5,8.77671717064043e-5
2370,8.223277600595372e-5,6.305209771647373e-5,8.59432164913527e-5,1.519456297847003e-4,5.281010444658902e-8,5.333179282402718e-6,7.6899596723551e-5,8.756595528835644e-5
2371,8.204074372997837e-5,6.283007661930558e-5,8.580272895706758e-5,1.516323523878466e-4,5.214758787293872e-8,5.324461372626084e-6,7.671628235735228e-5,8.736520510260446e-5
2372,8.184916365183446e-5,6.261115758343941e-5,8.566245098013378e-5,1.5131966348462357e-4,5.149327151921217e-8,5.3157564668650115e-6,7.653340718496944e-5,8.716492011869947e-5
2373,8.165803476240588e-5,6.239924453673568e-5,8.552238224661085e-5,1.5100756222632638e-4,5.0847055555810294e-8,5.307064545638023e-6,7.635097021676786e-5,8.69650993080439e-5
2374,8.146735605438316e-5,6.218801310688284e-5,8.538252244331341e-5,1.5069604776431482e-4,5.0208841343714736e-8,5.298385589510498e-6,7.616897046487265e-5,8.676574164389366e-5
2375,8.127712652226149e-5,6.197746131020453e-5,8.524287125780831e-5,1.5038511925001828e-4,4.957853142064672e-8,5.289719579094496e-6,7.598740694316699e-5,8.656684610135598e-5
2376,8.108734516233924e-5,6.17675871675919e-5,8.5103428378412185e-05,1.5007444771977988e-4,4.895602948738555e-8,5.281066495048604e-6,7.580627866729063e-5,8.636841165738785e-5
2377,8.089801097271834e-5,6.155838870450193e-5,8.496419349419019e-5,1.4976239662113771e-4,4.8341240394247945e-8,5.272426318077857e-6,7.562558465464048e-5,8.61704372907962e-5
2378,8.070912295330241e-5,6.134986395095292e-5,8.48251662949533e-5,1.494509370126157e-4,4.773407012771088e-8,5.263799028933573e-6,7.544532392436883e-5,8.597292198223598e-5
2379,8.05206801057961e-5,6.114201094152119e-5,8.468634647125629e-5,1.491400680300067e-4,4.7134425797188476e-8,5.255184608413227e-6,7.526549549738288e-5,8.577586471420932e-5
2380,8.033268143370489e-5,6.093369252591585e-5,8.454773371439617e-5,1.488297888092032e-4,4.654221562196156e-8,5.24658303736035e-6,7.508609839634454e-5,8.557926447106523e-5
2381,8.014512594233309e-5,6.071277655689212e-5,8.440932771640921e-5,1.4852009848620218e-4,4.595734891824535e-8,5.237994296664352e-6,7.490713164566874e-5,8.538312023899743e-5
2382,7.995801263878391e-5,6.049261744725755e-5,8.427112817006964e-5,1.4821099619711343e-4,4.5379736086413595e-8,5.229418367260432e-6,7.472859427152348e-5,8.518743100604434e-5
2383,7.977134053195815e-5,6.0273212866557935e-5,8.413313476888701e-5,1.4790248107816447e-4,4.4809288598358097e-8,5.220855230129422e-6,7.455048530182872e-5,8.499219576208757e-5
2384,7.958510863255257e-5,6.0054560489956704e-5,8.399534720710379e-5,1.4759455226570693e-4,4.424591898499319e-8,5.212304866297636e-6,7.437280376625493e-5,8.479741349885021e-5
2385,7.939931595306086e-5,5.983665799823351e-5,8.385776517969426e-5,1.4728720889622507e-4,4.368954082390825e-8,5.203767256836797e-6,7.419554869622407e-5,8.460308320989766e-5
2386,7.921396150777073e-5,5.961950307777795e-5,8.37203883823612e-5,1.4698045010633914e-4,4.3140068727147077e-8,5.1952423828638385e-6,7.401871912490689e-5,8.440920389063457e-5
2387,7.902904431276311e-5,5.940309342058545e-5,8.35832165115337e-5,1.466742750328122e-4,4.2597418329132805e-8,5.186730225540761e-6,7.384231408722235e-5,8.421577453830387e-5
2388,7.884456338591293e-5,5.9187426724255596e-5,8.34462492643661e-5,1.463686828125588e-4,4.2061506274733136e-8,5.178230766074574e-6,7.366633261983837e-5,8.40227941519875e-5
2389,7.866051774688628e-5,5.897250069198565e-5,8.330948633873468e-5,1.4606367258264823e-4,4.153225020745123e-8,5.169743985717085e-6,7.34907737611692e-5,8.383026173260337e-5
2390,7.847690641714054e-5,5.8758313032567595e-5,8.317292743323594e-5,1.4575924348031262e-4,4.100956875775712e-8,5.161269865764794e-6,7.331563655137574e-5,8.363817628290533e-5
2391,7.829372841992216e-5,5.854486146038255e-5,8.303657224718378e-5,1.4545539464295106e-4,4.049338153154584e-8,5.152808387558719e-6,7.314092003236344e-5,8.344653680748089e-5
2392,7.811098278026712e-5,5.8335133731147165e-5,8.290042048060808e-5,1.4515212520813795e-4,3.9983609098733436e-8,5.144359532484309e-6,7.29666232477828e-5,8.325534231275143e-5
2393,7.792866852499929e-5,5.81288824799026e-5,8.276447183425211e-5,1.4484943431362823e-4,3.948017298197641e-8,5.135923281971283e-6,7.2792745243028e-5,8.306459180697058e-5
2394,7.774678468272893e-5,5.792332338324846e-5,8.26287260095699e-5,1.445473210973623e-4,3.8982995645519e-8,5.127499617493461e-6,7.261928506523547e-5,8.28742843002224e-5
2395,7.756533028385244e-5,5.7718454338149404e-5,8.249318270872448e-5,1.4424578469747354e-4,3.849200048417106e-8,5.119088520568668e-6,7.244624176328377e-5,8.268441880442111e-5
2396,7.738430436055064e-5,5.751427324667028e-5,8.235784163458526e-5,1.4394482425229336e-4,3.80071118124069e-8,5.1106899727585575e-6,7.227361438779208e-5,8.24949943333092e-5
2397,7.720370594678833e-5,5.73107780159725e-5,8.222270249072602e-5,1.4364443890035758e-4,3.752825485359097e-8,5.1023039556684906e-6,7.210140199111984e-5,8.230600990245682e-5
2398,7.702353407831285e-5,5.710796655830914e-5,8.208776498142238e-5,1.4334462778041213e-4,3.705535572932368e-8,5.093930450947387e-6,7.192960362736547e-5,8.211746452926023e-5
2399,7.684378779265259e-5,5.6905836791019436e-5,8.195302881164931e-5,1.43045390031418e-4,3.658834144890719e-8,5.085569440287559e-6,7.175821835236502e-5,8.192935723294015e-5
2400,7.666446612911721e-5,5.6704386636526205e-5,8.181849368707956e-5,1.427467247925596e-4,3.6127139898937906e-8,5.077220905424624e-6,7.158724522369258e-5,8.174168703454184e-5
2401,7.648556812879508e-5,5.6503614022329005e-5,8.168415931408051e-5,1.4244863120324745e-4,3.5671679833006595e-8,5.0688848281373e-6,7.141668330065778e-5,8.155445295693238e-5
2402,7.630709283455265e-5,5.630735958449054e-5,8.155002539971197e-5,1.4215110840312516e-4,3.522189086152376e-8,5.060561190247278e-6,7.124653164430538e-5,8.136765402479993e-5
2403,7.612903929103432e-5,5.6116334609379554e-5,8.141609165172468e-5,1.4185415553207684e-4,3.4777703441661e-8,5.052249973619119e-6,7.10767893174152e-5,8.118128926465344e-5
2404,7.595140654465957e-5,5.592617673263671e-5,8.128235777855668e-5,1.4155777173022974e-4,3.4339048867399156e-8,5.0439511601600394e-6,7.090745538449952e-5,8.099535770481961e-5
2405,7.577419364362349e-5,5.573280561442661e-5,8.114882348933219e-5,1.4126195613796256e-4,3.390585925969985e-8,5.035664731819833e-6,7.073852891180365e-5,8.080985837544332e-5
2406,7.559739963789446e-5,5.553698931474347e-5,8.101548849385832e-5,1.4096670789590923e-4,3.347806755678153e-8,5.027390670590671e-6,7.057000896730378e-5,8.062479030848514e-5
2407,7.542102357921319e-5,5.534119827029054e-5,8.088235250262296e-5,1.406720261449649e-4,3.3055607504508426e-8,5.019128958506973e-6,7.040189462070622e-5,8.044015253772016e-5
2408,7.524506452109245e-5,5.514240902395123e-5,8.0749415226793e-5,1.4037791002629292e-4,3.263841364689365e-8,5.010879577645287e-6,7.023418494344716e-5,8.025594409873774e-5
2409,7.506952151881462e-5,5.4944298018710276e-5,8.061667637821101e-5,1.4008435868132803e-4,3.222642131670272e-8,5.002642510124098e-6,7.006687900869052e-5,8.007216402893872e-5
2410,7.48943936294317e-5,5.474686315408791e-5,8.048413566939381e-5,1.397913712517841e-4,3.1819566626172035e-8,4.9944177381037266e-6,6.989997589132797e-5,7.988881136753542e-5
2411,7.471967991176305e-5,5.455010233484836e-5,8.035179281352925e-5,1.394989468796578e-4,3.141778645782714e-8,4.986205243786133e-6,6.973347466797693e-5,7.970588515554918e-5
2412,7.454537942639461e-5,5.436415115617769e-5,8.021964752447416e-5,1.3920708470723447e-4,3.102101845540944e-8,4.978005009414796e-6,6.956737441697982e-5,7.95233844358094e-5
2413,7.437149123567808e-5,5.4183083488484205e-5,8.008769951675224e-5,1.3891578387709445e-4,3.062920101490761e-8,4.969817017274571e-6,6.940167421840351e-5,7.934130825295265e-5
2414,7.419801440372917e-5,5.400259352965874e-5,7.995594850555127e-5,1.3862504353211739e-4,3.0242273275688086e-8,4.961641249691526e-6,6.923637315403764e-5,7.91596556534207e-5
2415,7.402494799642712e-5,5.382267958675972e-5,7.982439420672123e-5,1.383348628154888e-4,2.9860175111731365e-8,4.953477689032821e-6,6.90714703073943e-5,7.897842568545995e-5
2416,7.385229108141168e-5,5.36372523465866e-5,7.969303633677075e-5,1.3804524087070264e-4,2.948284712296107e-8,4.945326317706487e-6,6.89069647637052e-5,7.879761739911817e-5
2417,7.368004272808448e-5,5.3440084296112906e-5,7.956187461286638e-5,1.3775617684157052e-4,2.911023062668454e-8,4.937187118161386e-6,6.87428556099231e-5,7.861722984624587e-5
2418,7.350820200760563e-5,5.324360402710316e-5,7.943090875282882e-5,1.3746766987222378e-4,2.874226764911914e-8,4.929060072886967e-6,6.857914193471867e-5,7.84372620804926e-5
2419,7.333676799289296e-5,5.304780936252525e-5,7.930013847513082e-5,1.3717971910711925e-4,2.8378900917022065e-8,4.920945164413147e-6,6.84158228284798e-5,7.825771315730611e-5
2420,7.316573975862196e-5,5.285269813091567e-5,7.916956349889559e-5,1.3689232369104652e-4,2.8020073849418545e-8,4.9128423753102045e-6,6.825289738331175e-5,7.807858213393217e-5
2421,7.299511638122229e-5,5.2658268166370826e-5,7.903918354389287e-5,1.3660548276912956e-4,2.7665730549415498e-8,4.9047516881885395e-6,6.809036469303375e-5,7.789986806941082e-5
2422,7.282489693887856e-5,5.247181846940174e-5,7.8908998330538e-5,1.3631919548683506e-4,2.731581579612085e-8,4.896673085698612e-6,6.792822385317995e-5,7.772157002457718e-5
2423,7.265508051152774e-5,5.2288166470627984e-5,7.877900757988851e-5,1.3603346098997563e-4,2.6970275036647024e-8,4.888606550530737e-6,6.776647396099701e-5,7.754368706205848e-5
2424,7.248566618085906e-5,5.210512943002961e-5,7.864921101364266e-5,1.3574827842471638e-4,2.6629054378211726e-8,4.8805520654149856e-6,6.760511411544408e-5,7.736621824627404e-5
2425,7.231665303031072e-5,5.192270546081037e-5,7.851960835413554e-5,1.3546364693757735e-4,2.629210058032276e-8,4.87250961312095e-6,6.744414341718977e-5,7.718916264343168e-5
2426,7.214804014507074e-5,5.173862893745276e-5,7.839019932433823e-5,1.3517956567544147e-4,2.595936104706257e-8,4.864479176457688e-6,6.728356096861305e-5,7.701251932152844e-5
2427,7.197982661207424e-5,5.1556896198490065e-5,7.826098364785443e-5,1.3489603378555776e-4,2.5630783819452026e-8,4.8564607382735125e-6,6.712336587380073e-5,7.683628735034775e-5
2428,7.181201152000215e-5,5.137719121858465e-5,7.813196104891799e-5,1.3461490426950798e-4,2.5306317567907163e-8,4.848454281455844e-6,6.696355723854631e-5,7.6660465801458e-5
2429,7.16445939592809e-5,5.120015572430163e-5,7.800313125239131e-5,1.343366006132361e-4,2.4985911584783508e-8,4.840459788931104e-6,6.680413417034979e-5,7.6485053748212e-5
2430,7.14775730220799e-5,5.102025370678985e-5,7.787449398376201e-5,1.3405882896831144e-4,2.4669515777002417e-8,4.832477243664513e-6,6.664509577841539e-5,7.63100502657444e-5
2431,7.131094780231055e-5,5.083822292980385e-5,7.774604896914091e-5,1.3378158851443605e-4,2.4357080658765244e-8,4.824506628659965e-6,6.648644117365058e-5,7.613545443097052e-5
2432,7.11447173956247e-5,5.065727693507539e-5,7.761779593525936e-5,1.3350487843169457e-4,2.4048557344350154e-8,4.816547926959858e-6,6.632816946866484e-5,7.596126532258455e-5
2433,7.097888089941454e-5,5.0476946406157465e-5,7.748973460946773e-5,1.332286979005604e-4,2.3743897540995957e-8,4.808601121645006e-6,6.617027977776954e-5,7.578748202105954e-5
2434,7.081343741280856e-5,5.029722942515756e-5,7.736186471973124e-5,1.329530461018961e-4,2.3443053541858634e-8,4.800666195834376e-6,6.601277121697418e-5,7.561410360864293e-5
2435,7.064838603667264e-5,5.01166574642905e-5,7.723418599462914e-5,1.3267792221696186e-4,2.3145978219061005e-8,4.792743132685039e-6,6.58556429039876e-5,7.544112916935769e-5
2436,7.048372587360755e-5,4.994498794337493e-5,7.710669816335165e-5,1.3240332542741796e-4,2.2852625016814275e-8,4.78483191539198e-6,6.569889395821558e-5,7.526855778899953e-5
2437,7.03194560279479e-5,4.97738819090793e-5,7.69794009556977e-5,1.3212925491533e-4,2.2562947944622837e-8,4.776932527187954e-6,6.554252350075994e-5,7.509638855513585e-5
2438,7.015557560575958e-5,4.960333765822176e-5,7.68522941020718e-5,1.318557098631712e-4,2.227690157056414e-8,4.769044951343301e-6,6.538653065441628e-5,7.492462055710289e-5
2439,6.999208371483997e-5,4.943335349191911e-5,7.672537733348266e-5,1.3158268945382946e-4,2.1994441014651678e-8,4.7611691711658485e-6,6.523091454367412e-5,7.475325288600582e-5
2440,6.982897946471555e-5,4.9263927715580036e-5,7.65986503815403e-5,1.313101928706101e-4,2.1715521942270348e-8,4.753305170000741e-6,6.50756742947148e-5,7.45822846347163e-5
2441,6.966626196664009e-5,4.909505863889862e-5,7.647211297845318e-5,1.310382192972396e-4,2.1440100557688045e-8,4.745452931230259e-6,6.492080903540983e-5,7.441171489787036e-5
2442,6.950393033359466e-5,4.8926744575850634e-5,7.63457648570269e-5,1.3076676791787218e-4,2.1168133597646447e-8,4.73761243827374e-6,6.476631789532092e-5,7.42415427718684e-5
2443,6.934198368028417e-5,4.8758983844685106e-5,7.621960575066046e-5,1.304958379170907e-4,2.0899578325019346e-8,4.729783674587339e-6,6.461220000569683e-5,7.407176735487152e-5
2444,6.91804211231375e-5,4.8591774767920334e-5,7.609363539334485e-5,1.3022542847991367e-4,2.0634392522550875e-8,4.721966623663953e-6,6.445845449947355e-5,7.390238774680145e-5
2445,6.901924178030458e-5,4.842511567233653e-5,7.596785351965971e-5,1.2995553879179702e-4,2.0372534486661404e-8,4.714161269033005e-6,6.430508051127157e-5,7.373340304933759e-5
2446,6.885844477165703e-5,4.825900488897191e-5,7.584225986477244e-5,1.2968616803864138e-4,2.01139630213312e-8,4.70636759426039e-6,6.415207717739664e-5,7.356481236591742e-5
2447,6.86980292187841e-5,4.809344075311445e-5,7.571685416443393e-5,1.294173154067926e-4,1.9858637432046588e-8,4.698585582948213e-6,6.39994436358359e-5,7.339661480173231e-5
2448,6.853799424499247e-5,4.792842160429682e-5,7.559163615497711e-5,1.2914898008304745e-4,1.9606517519823332e-8,4.690815218734698e-6,6.384717902625778e-5,7.322880946372716e-5
2449,6.837833897530529e-5,4.7763945786291356e-5,7.546660557331499e-5,1.288811612546589e-4,1.9357563575298587e-8,4.683056485294064e-6,6.369528249001123e-5,7.306139546059935e-5
2450,6.821906253645935e-5,4.76000116471025e-5,7.534176215693722e-5,1.2861385810933784e-4,1.9111736372887264e-8,4.675309366336312e-6,6.354375317012303e-5,7.289437190279567e-5
2451,6.806016405690415e-5,4.743661753896138e-5,7.521710564390829e-5,1.2834706983525838e-4,1.886899716501052e-8,4.6675738456071175e-6,6.339259021129704e-5,7.272773790251127e-5
2452,6.79016426668002e-5,4.727376181831956e-5,7.509263577286487e-5,1.2808079562106107e-4,1.862930767638922e-8,4.659849906887663e-6,6.324179275991254e-5,7.256149257368786e-5
2453,6.774349749801837e-5,4.7108493325594687e-05,7.496835228301418e-5,1.2781503465585878e-4,1.8392630098406474e-8,4.6521375339945314e-6,6.309135996402384e-5,7.239563503201291e-5
2454,6.75857276841367e-5,4.694411869259078e-5,7.484425491413034e-5,1.275497861292378e-4,1.8158927083530304e-8,4.644436710779489e-6,6.29412909733572e-5,7.22301643949162e-5
2455,6.742833236043974e-5,4.6777092671754496e-5,7.47203434065527e-5,1.2728504923126312e-4,1.792816173980682e-8,4.636747421129376e-6,6.279158493931037e-5,7.206507978156911e-5
2456,6.727131066391709e-5,4.660723894031066e-5,7.459661750118356e-5,1.2702082315248266e-4,1.770029762541496e-8,4.629069648965967e-6,6.264224101495112e-5,7.190038031288306e-5
2457,6.711466173326157e-5,4.643797435354276e-5,7.447307693948555e-5,1.2675710708393083e-4,1.7475298743284747e-8,4.621403378245804e-6,6.249325835501577e-5,7.173606511150736e-5
2458,6.695838470886743e-5,4.626929703447513e-5,7.434972146347917e-5,1.2649390021713156e-4,1.7253129535778323e-8,4.613748592960053e-6,6.234463611590737e-5,7.157213330182749e-5
2459,6.680247873282885e-5,4.61018549440088e-5,7.422655081574045e-5,1.2623120174410277e-4,1.7033754879433026e-8,4.606105277134349e-6,6.219637345569451e-5,7.14085840099632e-5
2460,6.664694294893923e-5,4.59360942108233e-5,7.410356473939925e-5,1.2596901085736148e-4,1.6817140079767673e-8,4.598473414828697e-6,6.204846953411053e-5,7.124541636376793e-5
2461,6.649177650268764e-5,4.577090358678352e-5,7.398076297813553e-5,1.2570732674992415e-4,1.6603250866144224e-8,4.590852990137236e-6,6.190092351255041e-5,7.108262949282487e-5
2462,6.633697854125846e-5,4.5606281266811427e-5,7.385814527617783e-5,0.00012544614861531272,1.6392053386694836e-8,4.583243987188151e-6,6.175373455407031e-5,7.092022252844662e-5
2463,6.618254821353065e-5,4.5442225450626134e-5,7.373571137830167e-5,1.2518547564755996e-4,1.618351420330782e-8,4.575646390143563e-6,6.160690182338709e-5,7.075819460367421e-5
2464,6.602848467007362e-5,4.527873434273375e-5,7.361346102982529e-5,1.2492530704120847e-4,1.597760028666634e-8,4.568060183199281e-6,6.146042448687433e-5,7.05965448532729e-5
2465,6.587478706314765e-5,4.511580615242254e-5,7.349139397660891e-5,1.2466564199131836e-4,1.5774279011352262e-8,4.560485350584736e-6,6.131430171256291e-5,7.043527241373239e-5
2466,6.572145454670147e-5,4.4953439093754894e-5,7.33695099650517e-5,1.244064796934693e-4,1.557351815100336e-8,4.55292187656281e-6,6.116853267013866e-5,7.027437642326427e-5
2467,6.556848627637066e-5,4.4791631385560234e-5,7.324780874208961e-5,1.2414781934376432e-4,1.5375285873527428e-08,4.545369745429695e-6,6.1023116530940965e-5,7.011385602180036e-5
2468,6.541588140947578e-5,4.46303812514273e-5,7.312629005519287e-5,1.2388966013883286e-4,1.5179550736373317e-8,4.537828941514732e-6,6.0878052467961056e-5,6.995371035099051e-5
2469,6.526363910502133e-5,4.4469686919697695e-5,7.300495365236402e-5,1.2363200127583576e-4,1.4986281681856933e-8,4.5302994491803e-6,6.073333965584103e-5,6.979393855420163e-5
